0.91704	0.91704	-7.05
0.911172	0.911172	-8.73
0.906786	0.906786	-8.26
0.905293	0.905293	-8.52
0.898828	0.898828	-9.21
0.894157	0.894157	-9.04
0.889441	0.889441	-9.15
0.88298	0.88298	-9.43
0.879698	0.879698	-9.26
0.874607	0.874607	-9.41
0.867767	0.867767	-10.02
0.860557	0.860557	-9.86
0.855246	0.855246	-9.77
0.848073	0.848073	-10.51
0.844444	0.844444	-10.26
0.837495	0.837495	-10.46
0.831743	0.831743	-10.96
0.826031	0.826031	-10.94
0.820292	0.820292	-11.2
0.812802	0.812802	-10.09
0.809165	0.809165	-10.54
0.803679	0.803679	-10.38
0.794408	0.794408	-11.05
0.786652	0.786652	-10.9
0.780649	0.780649	-11.49
0.772527	0.772527	-11.48
0.764512	0.764512	-11.63
0.758429	0.758429	-11.7
0.754344	0.754344	-11.53
0.74834	0.74834	-11.53
0.737302	0.737302	-13.12
0.727986	0.727986	-13.36
0.723125	0.723125	-13.76
0.71594	0.71594	-13.92
0.706951	0.706951	-12.79
0.700071	0.700071	-13.24
0.693406	0.693406	-12.46
0.68464	0.68464	-13.06
0.675328	0.675328	-13.06
0.668403	0.668403	-13.26
0.661307	0.661307	-13.23
0.654573	0.654573	-12.43
0.64374	0.64374	-12.38
0.637357	0.637357	-12.04
0.630767	0.630767	-12.54
0.62421	0.62421	-12.22
0.615589	0.615589	-12.39
0.611256	0.611256	-12.52
0.603065	0.603065	-11.81
0.594817	0.594817	-11.25
0.588735	0.588735	-11.3
0.582422	0.582422	-12.17
0.576524	0.576524	-10.65
0.568819	0.568819	-11.24
0.562934	0.562934	-11.05
0.557262	0.557262	-10.63
0.551591	0.551591	-10.96
0.543782	0.543782	-10.74
0.540211	0.540211	-10.23
0.531182	0.531182	-10.82
0.524097	0.524097	-10.09
0.516804	0.516804	-10.73
0.51106	0.51106	-11.06
0.505578	0.505578	-10.38
0.500023	0.500023	-10.63
0.49465	0.49465	-9.99
0.489472	0.489472	-9.83
0.480128	0.480128	-11.53
0.474134	0.474134	-11.12
0.465747	0.465747	-12.23
0.461302	0.461302	-12.89
0.452869	0.452869	-11.83
0.446137	0.446137	-13.17
0.437153	0.437153	-12.85
0.427911	0.427911	-13.71
