1	120.773931184	31.592730320	15	0	1
2	120.776710802	31.593557293	15	3	1
3	120.777346982	31.592381517	15	3	1
4	120.775964478	31.591645773	15	3	1
5	120.777197460	31.590055350	15	3	1
6	120.778206699	31.590572014	15	3	1
7	120.780125345	31.593490625	15	3	1
8	120.781364069	31.592575075	15	3	1
9	120.779246377	31.590616833	15	3	1
10	120.779963284	31.589025748	15	3	1
11	120.778730552	31.588371328	15	3	1
12	120.772912441	31.591163862	15	7	1
