#reforence point coordinates
98	5	103
#the number of meter size cube
10
#sacle
5
#cubeLen
50
#cubeWidth	cubeHeight	cubeDepth
100	5	100	
#XYX dis
0	135	15	61
0	135	16	34
0	135	17	16
0	135	18	0
0	135	19	2
0	136	15	60
0	136	16	33
0	136	17	14
0	136	18	3
0	136	19	0
0	137	15	66
0	137	16	39
0	137	17	20
0	137	18	9
0	137	19	7
0	138	15	81
0	138	16	54
0	138	17	35
0	138	18	24
0	138	19	21
0	139	15	103
0	139	16	76
0	139	17	57
0	139	18	46
0	139	19	43
0	140	0	89
0	140	1	78
0	140	2	75
0	140	3	80
0	140	4	93
0	141	0	71
0	141	1	59
0	141	2	56
0	141	3	61
0	141	4	74
0	142	0	60
0	142	1	49
0	142	2	45
0	142	3	50
0	142	4	63
0	143	0	57
0	143	1	46
0	143	2	43
0	143	3	47
0	143	4	60
0	144	0	62
0	144	1	51
0	144	2	48
0	144	3	53
0	144	4	65
0	145	5	34
0	145	6	25
0	145	7	21
0	145	8	24
0	145	9	35
0	146	5	23
0	146	6	14
0	146	7	12
0	146	8	15
0	146	9	26
0	147	5	20
0	147	6	11
0	147	7	10
0	147	8	15
0	147	9	22
0	148	5	25
0	148	6	16
0	148	7	14
0	148	8	21
0	148	9	26
0	149	5	38
0	149	6	28
0	149	7	27
0	149	8	33
0	149	9	37
1	135	15	64
1	135	16	37
1	135	17	18
1	135	18	7
1	135	19	4
1	136	15	62
1	136	16	35
1	136	17	16
1	136	18	5
1	136	19	2
1	137	15	69
1	137	16	42
1	137	17	23
1	137	18	12
1	137	19	9
1	138	15	83
1	138	16	56
1	138	17	37
1	138	18	26
1	138	19	23
1	139	15	105
1	139	16	78
1	139	17	60
1	139	18	49
1	139	19	46
1	140	0	67
1	140	1	56
1	140	2	53
1	140	3	58
1	140	4	71
1	141	0	48
1	141	1	37
1	141	2	34
1	141	3	39
1	141	4	52
1	142	0	38
1	142	1	26
1	142	2	23
1	142	3	28
1	142	4	41
1	143	0	35
1	143	1	23
1	143	2	20
1	143	3	25
1	143	4	38
1	144	0	40
1	144	1	29
1	144	2	25
1	144	3	30
1	144	4	43
1	145	5	25
1	145	6	16
1	145	7	11
1	145	8	14
1	145	9	24
1	146	5	14
1	146	6	0
1	146	7	0
1	146	8	6
1	146	9	12
1	147	5	11
1	147	6	0
1	147	7	1
1	147	8	5
1	147	9	8
1	148	5	16
1	148	6	7
1	148	7	5
1	148	8	10
1	148	9	12
1	149	5	27
1	149	6	17
1	149	7	15
1	149	8	21
1	149	9	23
2	135	15	74
2	135	16	47
2	135	17	28
2	135	18	17
2	135	19	14
2	136	15	72
2	136	16	45
2	136	17	27
2	136	18	16
2	136	19	13
2	137	15	79
2	137	16	52
2	137	17	33
2	137	18	22
2	137	19	19
2	138	15	93
2	138	16	66
2	138	17	47
2	138	18	36
2	138	19	34
2	139	15	116
2	139	16	89
2	139	17	70
2	139	18	59
2	139	19	56
2	140	0	53
2	140	1	42
2	140	2	39
2	140	3	44
2	140	4	56
2	141	0	34
2	141	1	23
2	141	2	20
2	141	3	25
2	141	4	38
2	142	0	23
2	142	1	12
2	142	2	9
2	142	3	14
2	142	4	27
2	143	0	20
2	143	1	9
2	143	2	6
2	143	3	11
2	143	4	24
2	144	0	26
2	144	1	14
2	144	2	11
2	144	3	16
2	144	4	29
2	145	5	25
2	145	6	15
2	145	7	10
2	145	8	13
2	145	9	18
2	146	5	14
2	146	6	5
2	146	7	1
2	146	8	4
2	146	9	6
2	147	5	11
2	147	6	2
2	147	7	0
2	147	8	0
2	147	9	2
2	148	5	14
2	148	6	4
2	148	7	2
2	148	8	3
2	148	9	6
2	149	5	24
2	149	6	14
2	149	7	12
2	149	8	13
2	149	9	17
3	135	15	92
3	135	16	65
3	135	17	46
3	135	18	36
3	135	19	33
3	136	15	91
3	136	16	64
3	136	17	45
3	136	18	34
3	136	19	31
3	137	15	97
3	137	16	70
3	137	17	51
3	137	18	40
3	137	19	37
3	138	15	112
3	138	16	85
3	138	17	66
3	138	18	55
3	138	19	52
3	139	15	134
3	139	16	107
3	139	17	88
3	139	18	77
3	139	19	74
3	140	0	47
3	140	1	36
3	140	2	33
3	140	3	37
3	140	4	50
3	141	0	28
3	141	1	17
3	141	2	14
3	141	3	19
3	141	4	31
3	142	0	17
3	142	1	0
3	142	2	3
3	142	3	8
3	142	4	21
3	143	0	14
3	143	1	3
3	143	2	0
3	143	3	5
3	143	4	18
3	144	0	19
3	144	1	8
3	144	2	5
3	144	3	10
3	144	4	23
3	145	5	33
3	145	6	21
3	145	7	16
3	145	8	19
3	145	9	20
3	146	5	22
3	146	6	13
3	146	7	8
3	146	8	6
3	146	9	8
3	147	5	17
3	147	6	7
3	147	7	3
3	147	8	1
3	147	9	4
3	148	5	19
3	148	6	9
3	148	7	4
3	148	8	3
3	148	9	8
3	149	5	29
3	149	6	19
3	149	7	14
3	149	8	12
3	149	9	19
4	135	15	119
4	135	16	92
4	135	17	73
4	135	18	62
4	135	19	59
4	136	15	117
4	136	16	90
4	136	17	71
4	136	18	60
4	136	19	57
4	137	15	123
4	137	16	97
4	137	17	78
4	137	18	67
4	137	19	64
4	138	15	138
4	138	16	111
4	138	17	92
4	138	18	81
4	138	19	78
4	139	15	160
4	139	16	133
4	139	17	114
4	139	18	104
4	139	19	101
4	140	0	49
4	140	1	37
4	140	2	34
4	140	3	39
4	140	4	52
4	141	0	30
4	141	1	19
4	141	2	15
4	141	3	20
4	141	4	33
4	142	0	19
4	142	1	8
4	142	2	5
4	142	3	9
4	142	4	22
4	143	0	16
4	143	1	5
4	143	2	2
4	143	3	7
4	143	4	19
4	144	0	21
4	144	1	10
4	144	2	7
4	144	3	12
4	144	4	25
4	145	5	49
4	145	6	36
4	145	7	31
4	145	8	24
4	145	9	18
4	146	5	35
4	146	6	25
4	146	7	17
4	146	8	12
4	146	9	5
4	147	5	29
4	147	6	20
4	147	7	10
4	147	8	7
4	147	9	0
4	148	5	32
4	148	6	21
4	148	7	12
4	148	8	10
4	148	9	5
4	149	5	42
4	149	6	31
4	149	7	21
4	149	8	20
4	149	9	16
5	145	10	19
5	145	11	28
5	145	12	46
5	145	13	71
5	145	14	105
5	146	10	7
5	146	11	16
5	146	12	34
5	146	13	59
5	146	14	80
5	147	10	2
5	147	11	12
5	147	12	29
5	147	13	45
5	147	14	55
5	148	10	6
5	148	11	16
5	148	12	26
5	148	13	28
5	148	14	39
5	149	10	18
5	149	11	23
5	149	12	17
5	149	13	20
5	149	14	30
5	155	25	85
5	155	26	60
5	155	27	43
5	155	28	33
5	155	29	32
5	156	25	78
5	156	26	53
5	156	27	35
5	156	28	26
5	156	29	25
5	157	25	79
5	157	26	53
5	157	27	33
5	157	28	21
5	157	29	16
5	158	25	69
5	158	26	41
5	158	27	21
5	158	28	8
5	158	29	4
5	159	25	65
5	159	26	37
5	159	27	16
5	159	28	4
5	159	29	0
6	145	10	27
6	145	11	36
6	145	12	54
6	145	13	79
6	145	14	100
6	146	10	14
6	146	11	24
6	146	12	41
6	146	13	57
6	146	14	68
6	147	10	10
6	147	11	20
6	147	12	30
6	147	13	33
6	147	14	43
6	148	10	14
6	148	11	19
6	148	12	14
6	148	13	16
6	148	14	27
6	149	10	25
6	149	11	11
6	149	12	5
6	149	13	8
6	149	14	18
6	155	25	70
6	155	26	45
6	155	27	27
6	155	28	18
6	155	29	16
6	156	25	63
6	156	26	37
6	156	27	20
6	156	28	10
6	156	29	9
6	157	25	63
6	157	26	38
6	157	27	20
6	157	28	11
6	157	29	10
6	158	25	72
6	158	26	44
6	158	27	23
6	158	28	11
6	158	29	7
6	159	25	68
6	159	26	39
6	159	27	19
6	159	28	7
6	159	29	2
7	145	10	42
7	145	11	52
7	145	12	69
7	145	13	86
7	145	14	96
7	146	10	30
7	146	11	40
7	146	12	51
7	146	13	53
7	146	14	64
7	147	10	26
7	147	11	32
7	147	12	26
7	147	13	29
7	147	14	39
7	148	10	29
7	148	11	15
7	148	12	10
