2.51076	2.51076	0.39
2.51074	2.51074	0.03
2.51082	2.51082	0.25
2.51083	2.51083	-0.01
2.51084	2.51084	0.27
2.51085	2.51085	0
2.51082	2.51082	-0.34
2.51084	2.51084	-0.03
2.51093	2.51093	0.25
2.51097	2.51097	-0.05
2.51101	2.51101	0.42
2.51104	2.51104	-0.07
2.51102	2.51102	0.23
2.51105	2.51105	-0.03
2.51107	2.51107	-0.1
2.51115	2.51115	0.06
2.51122	2.51122	0.21
2.51122	2.51122	-0.07
2.51128	2.51128	-0.07
2.51129	2.51129	-0.11
2.51129	2.51129	0
2.51132	2.51132	0.16
2.51129	2.51129	0.2
2.51141	2.51141	0.33
2.5114	2.5114	-0.11
2.51157	2.51157	0.25
2.51161	2.51161	-0.14
2.51165	2.51165	0.07
2.51169	2.51169	0.04
2.51162	2.51162	-0.13
2.51166	2.51166	0.08
2.51164	2.51164	-0.31
2.5116	2.5116	-0.41
2.51169	2.51169	0.01
2.51161	2.51161	-0.37
2.51167	2.51167	0.05
2.51177	2.51177	0.08
2.51178	2.51178	0.24
2.51189	2.51189	-0.19
2.51189	2.51189	-0
2.51204	2.51204	0.28
2.5121	2.5121	0.14
2.51213	2.51213	0.09
2.51217	2.51217	-0.1
2.5121	2.5121	0.09
2.51203	2.51203	-0.31
2.51201	2.51201	-0.18
2.51201	2.51201	0.21
2.51207	2.51207	0.19
2.51211	2.51211	0.29
2.51216	2.51216	-0.02
2.51212	2.51212	-0.08
2.51215	2.51215	-0.1
2.51224	2.51224	-0.01
2.51232	2.51232	0.19
2.51242	2.51242	0.24
2.51247	2.51247	0.21
2.51252	2.51252	-0.17
2.51258	2.51258	0.15
2.51257	2.51257	0.17
2.51262	2.51262	0.23
2.51272	2.51272	0.39
2.51277	2.51277	-0.07
2.51285	2.51285	0.17
2.5128	2.5128	-0.06
2.51288	2.51288	0.27
2.51289	2.51289	-0.07
2.51298	2.51298	-0.1
2.51297	2.51297	-0.15
2.5131	2.5131	-0.21
2.51319	2.51319	-0.1
2.51325	2.51325	0.1
2.51334	2.51334	0.3
2.51341	2.51341	-0.27
2.51346	2.51346	-0.05
2.51341	2.51341	0.03
2.51333	2.51333	-0.07
2.51333	2.51333	0.18
2.51337	2.51337	0.27
2.51335	2.51335	0.16
2.51347	2.51347	0.4
2.51368	2.51368	0.42
2.51379	2.51379	0.17
2.514	2.514	0.39
2.51408	2.51408	-0.21
2.51426	2.51426	0.27
2.5142	2.5142	-0.12
2.51418	2.51418	-0.07
2.51424	2.51424	0.11
2.51428	2.51428	-0.12
2.51431	2.51431	0.07
2.51439	2.51439	0.05
2.51439	2.51439	-0.21
2.51447	2.51447	0.27
2.51451	2.51451	0.17
2.51464	2.51464	0.44
2.51478	2.51478	0.22
2.5149	2.5149	0.27
2.51496	2.51496	0.18
2.51513	2.51513	0.13
2.51511	2.51511	-0.06
2.51518	2.51518	0.36
2.51516	2.51516	-0.19
2.51516	2.51516	0.01
2.51527	2.51527	0.46
2.51543	2.51543	0.17
2.51568	2.51568	0.57
2.51575	2.51575	0.41
2.51581	2.51581	0.06
2.51586	2.51586	0.18
2.51579	2.51579	-0.31
2.5159	2.5159	0.34
2.51594	2.51594	-0.21
2.51613	2.51613	0.25
2.51628	2.51628	0.26
2.51638	2.51638	0.19
2.51632	2.51632	-0.05
2.51631	2.51631	-0.2
2.5162	2.5162	-0.22
2.51623	2.51623	-0
2.5162	2.5162	0.08
2.51616	2.51616	0.18
2.51626	2.51626	0.43
2.51638	2.51638	0.19
2.51638	2.51638	-0.05
2.5164	2.5164	0.15
2.51641	2.51641	0.17
2.51652	2.51652	0.13
2.51663	2.51663	0.08
2.51682	2.51682	0.29
2.5171	2.5171	0.32
2.51714	2.51714	-0.01
2.5172	2.5172	0.38
2.51709	2.51709	-0.34
2.51704	2.51704	-0.3
2.517	2.517	0.32
2.51703	2.51703	-0.2
2.51689	2.51689	-0.32
2.51686	2.51686	0.01
2.51703	2.51703	0.41
2.51713	2.51713	0.47
2.51745	2.51745	0.62
2.51764	2.51764	0.37
2.5177	2.5177	-0.19
2.51779	2.51779	0.12
2.51749	2.51749	-0.97
2.5172	2.5172	-0.7
2.51695	2.51695	-0.18
2.51688	2.51688	0.14
2.51712	2.51712	0.74
2.51772	2.51772	1.28
2.51808	2.51808	0.4
2.51836	2.51836	0.43
2.51853	2.51853	0.03
2.51835	2.51835	-0.56
2.51805	2.51805	-0.54
2.51768	2.51768	-0.65
2.51748	2.51748	-0.05
2.51748	2.51748	0.33
2.51762	2.51762	-0.08
2.51797	2.51797	0.94
2.5183	2.5183	0.65
2.51854	2.51854	0.29
2.5187	2.5187	0.44
2.51859	2.51859	-0.18
2.51832	2.51832	-0.73
2.51818	2.51818	-0.13
2.51818	2.51818	0.02
2.51838	2.51838	0.52
2.51859	2.51859	0.39
2.51887	2.51887	0.69
2.51885	2.51885	-0.24
2.51886	2.51886	0.01
2.51868	2.51868	-0.38
2.51845	2.51845	-0.65
2.51853	2.51853	0.13
2.51864	2.51864	0.12
2.51869	2.51869	0.21
2.51893	2.51893	0.27
2.51917	2.51917	0.32
2.51925	2.51925	0.21
2.51931	2.51931	0.08
2.51929	2.51929	-0.3
2.51923	2.51923	0.21
2.51915	2.51915	-0.27
2.51914	2.51914	0.16
2.51917	2.51917	0.3
2.51934	2.51934	0.21
2.51956	2.51956	0.14
2.5198	2.5198	0
2.51995	2.51995	0.17
2.52002	2.52002	-0.01
2.52	2.52	-0.2
2.51991	2.51991	-0.42
2.51988	2.51988	0.04
2.51981	2.51981	-0.33
2.51981	2.51981	0.37
2.5199	2.5199	0.47
2.52	2.52	0.28
2.52017	2.52017	0.12
2.5203	2.5203	0.04
2.52025	2.52025	-0.17
2.52018	2.52018	-0.34
2.52012	2.52012	0.27
2.52014	2.52014	-0.34
2.52026	2.52026	0.13
2.52046	2.52046	0.51
2.52065	2.52065	0.27
2.5207	2.5207	0.06
2.52074	2.52074	0.14
2.52088	2.52088	0.29
2.52088	2.52088	-0.14
2.52094	2.52094	-0.06
2.52095	2.52095	-0.37
2.52076	2.52076	-0.53
2.52083	2.52083	0.29
2.52095	2.52095	0.23
2.52096	2.52096	-0.03
2.52092	2.52092	-0.15
2.52099	2.52099	-0.07
2.52098	2.52098	-0.26
2.52098	2.52098	0.19
2.52096	2.52096	-0.13
2.52098	2.52098	0.12
2.52105	2.52105	0.53
2.52122	2.52122	0.39
2.52127	2.52127	0.08
2.52148	2.52148	0.35
2.52161	2.52161	0.12
2.52153	2.52153	-0.15
2.52152	2.52152	-0.08
2.52135	2.52135	-0.29
2.52134	2.52134	0.05
2.52134	2.52134	-0.05
2.5214	2.5214	0.1
2.52167	2.52167	0.41
2.52172	2.52172	-0.44
2.52177	2.52177	0.13
2.52162	2.52162	-0.28
2.5214	2.5214	-0.59
2.52133	2.52133	0.26
2.52137	2.52137	-0.27
2.52144	2.52144	0.04
2.52175	2.52175	0.84
2.52208	2.52208	0.31
2.52216	2.52216	0.3
2.52223	2.52223	0.19
2.52203	2.52203	-0.32
2.52181	2.52181	-0.47
2.52182	2.52182	-0.15
2.52169	2.52169	-0.22
2.52173	2.52173	0.22
2.522	2.522	0.17
2.52208	2.52208	0.05
