[GPS]		31.591590113625418	120.778459306524250	147.764382969751470	0.00	0.00	
[GPS]		31.591589632294461	120.778459655571510	147.749829841755140	0.00	0.06	
[GPS]		31.591588995531755	120.778460121831290	147.732240037444630	0.00	0.15	
[GPS]		31.591588519168955	120.778460469991800	147.715566965606310	0.00	0.21	
[GPS]		31.591588045090891	120.778460818882390	147.695914513233330	0.00	0.27	
[GPS]		31.591587572271756	120.778461165255180	147.672881609869050	0.00	0.33	
[GPS]		31.591587100943727	120.778461510119460	147.653229157496100	0.00	0.40	
[GPS]		31.591586631420508	120.778461853673920	147.634436141815800	0.00	0.46	
[GPS]		31.591586317462220	120.778462079656450	147.630024366793290	0.00	0.50	
[GPS]		31.591585697373105	120.778462534565660	147.619768422260480	0.00	0.58	
[GPS]		31.591585078989070	120.778462987342410	147.602751575745090	0.00	0.66	
[GPS]		31.591584307168759	120.778463544595030	147.566196868415720	0.00	0.76	
[GPS]		31.591583694690819	120.778463991122930	147.541330500107020	0.01	0.84	
[GPS]		31.591583082460780	120.778464428618080	147.518813258758400	0.01	0.92	
[GPS]		31.591582475933350	120.778464869159280	147.500421313534700	0.01	1.00	
[GPS]		31.591582022311563	120.778465198479470	147.490623735237990	0.01	1.06	
[GPS]		31.591581571565019	120.778465527589730	147.473549592943070	0.01	1.12	
[GPS]		31.591580824682996	120.778466074473510	147.434072800858560	0.01	1.22	
[GPS]		31.591580381922149	120.778466405555650	147.416311109209490	0.01	1.28	
[GPS]		31.591579940783358	120.778466734896180	147.388809135043200	0.01	1.33	
[GPS]		31.591579354534201	120.778467170427090	147.371391218071240	0.01	1.41	
[GPS]		31.591578915480596	120.778467495248360	147.360046653727640	0.01	1.47	
[GPS]		31.591578477923608	120.778467818482500	147.349332342958690	0.01	1.53	
[GPS]		31.591578044453914	120.778468143683770	147.336612679906810	0.01	1.58	
[GPS]		31.591577612666839	120.778468468241460	147.329851777924290	0.01	1.64	
[GPS]		31.591577183100284	120.778468790926440	147.316788340195270	0.01	1.70	
[GPS]		31.591576755441860	120.778469113971310	147.301547662844800	0.01	1.75	
[GPS]		31.591576327886621	120.778469434276230	147.293698141051490	0.01	1.81	
[GPS]		31.591575900459926	120.778469751525120	147.281780618912790	0.01	1.87	
[GPS]		31.591575473327239	120.778470066619970	147.275535378945850	0.01	1.92	
[GPS]		31.591574905638364	120.778470486907200	147.267972336050120	0.01	2.00	
[GPS]		31.591574343444741	120.778470910802570	147.262529236996390	0.01	2.07	
[GPS]		31.591573646259032	120.778471436403860	147.238235826482850	0.00	2.16	
[GPS]		31.591572957593559	120.778471964682010	147.211192218552670	0.00	2.26	
[GPS]		31.591572545477725	120.778472278258460	147.193717005801180	0.00	2.31	
[GPS]		31.591572133695500	120.778472589538570	147.181455708985370	0.00	2.36	
[GPS]		31.591571585134162	120.778472999943020	147.172173792704260	0.00	2.44	
[GPS]		31.591571311381539	120.778473204554630	147.162147031289440	0.00	2.47	
[GPS]		31.591570900392096	120.778473507888690	147.161173003037730	0.00	2.53	
[GPS]		31.591570490566834	120.778473810473710	147.154985058850310	0.00	2.58	
[GPS]		31.591569945721876	120.778474211123340	147.146390691923360	0.00	2.65	
[GPS]		31.591569406575125	120.778474615262010	147.140030860397420	0.00	2.72	
[GPS]		31.591568869639286	120.778475014588390	147.119404379772700	0.00	2.79	
[GPS]		31.591568467796122	120.778475313606750	147.108690069003760	0.00	2.85	
[GPS]		31.591568066539050	120.778475610644250	147.105080434894430	0.00	2.90	
[GPS]		31.591567668368132	120.778475910381630	147.104507477099300	0.00	2.95	
[GPS]		31.591567271064037	120.778476208875470	147.103075082611470	0.00	3.01	
[GPS]		31.591566612188075	120.778476711965140	147.098606011809470	-0.00	3.09	
[GPS]		31.591566218908632	120.778477013923730	147.084339362710690	-0.00	3.15	
[GPS]		31.591565827336510	120.778477314792970	147.071333220761230	-0.00	3.20	
[GPS]		31.591565437060488	120.778477614048170	147.058040599914190	-0.00	3.25	
[GPS]		31.591565047297760	120.778477910522260	147.046982514468170	-0.00	3.30	
[GPS]		31.591564527576956	120.778478298467060	147.040622682942230	-0.00	3.37	
[GPS]		31.591564007970998	120.778478683339660	147.039820542029020	-0.00	3.44	
[GPS]		31.591563618306751	120.778478974354160	147.043487471917870	-0.00	3.49	
[GPS]		31.591563229427059	120.778479265091160	147.041081049178330	-0.00	3.54	
[GPS]		31.591562841669631	120.778479555865520	147.035351471227020	-0.00	3.59	
[GPS]		31.591562455208066	120.778479846647100	147.030996991983980	-0.01	3.64	
[GPS]		31.591561943113607	120.778480239277260	147.021371301025820	-0.01	3.71	
[GPS]		31.591561429595529	120.778480629218850	147.024923639355590	-0.01	3.78	
[GPS]		31.591561043915405	120.778480925738790	147.024178794221970	-0.01	3.83	
[GPS]		31.591560528464321	120.778481316581460	147.024350681560490	-0.01	3.90	
[GPS]		31.591560139571129	120.778481613919470	147.022288033498030	-0.01	3.95	
[GPS]		31.591559749210315	120.778481912158600	147.021428596805320	-0.01	4.00	
[GPS]		31.591559357548590	120.778482211022260	147.012375863642260	-0.01	4.05	
[GPS]		31.591558828985459	120.778482621351940	147.013808258130100	-0.01	4.12	
[GPS]		31.591558297280439	120.778483021195580	147.003380426258700	-0.01	4.20	
[GPS]		31.591557897446847	120.778483329690470	147.002635581125050	-0.01	4.25	
[GPS]		31.591557363452733	120.778483738324870	147.006302511013870	-0.01	4.32	
[GPS]		31.591556689391272	120.778484266169170	147.009740257784670	-0.02	4.41	
[GPS]		31.591556418728580	120.778484481330240	147.014782286381800	-0.02	4.45	
