2.94259	2.94259	-9.61
2.93831	2.93831	-7.82
2.93348	2.93348	-6.65
2.93133	2.93133	-5.78
2.928	2.928	-6.37
2.92472	2.92472	-7.06
2.92054	2.92054	-7.98
2.91505	2.91505	-8.27
2.91119	2.91119	-6.74
2.9076	2.9076	-7.06
2.9033	2.9033	-4.82
2.89988	2.89988	-6.97
2.89576	2.89576	-9.19
2.88995	2.88995	-8.29
2.88419	2.88419	-8.03
2.88163	2.88163	-7.39
2.87629	2.87629	-5.64
2.87334	2.87334	-6.43
2.86932	2.86932	-7.43
2.86358	2.86358	-9.22
2.85935	2.85935	-8.35
2.85351	2.85351	-7.24
2.84942	2.84942	-8.29
2.84541	2.84541	-7.83
2.84108	2.84108	-8.62
2.8346	2.8346	-9.49
2.82942	2.82942	-9.64
2.82239	2.82239	-10.98
2.81787	2.81787	-8.42
2.81126	2.81126	-9.45
2.80637	2.80637	-9.1
2.8016	2.8016	-8.3
2.79621	2.79621	-7.86
2.79371	2.79371	-7.4
2.78847	2.78847	-8.2
2.78556	2.78556	-8.47
2.78042	2.78042	-9.96
2.77414	2.77414	-8.43
2.76981	2.76981	-8.47
2.76543	2.76543	-8.21
2.76107	2.76107	-8.29
2.75386	2.75386	-11.22
2.75033	2.75033	-9.51
2.74573	2.74573	-8.48
2.74194	2.74194	-6.75
2.7369	2.7369	-7.61
2.73269	2.73269	-7.02
2.72778	2.72778	-7.19
2.72352	2.72352	-8.32
2.71935	2.71935	-7.56
2.71504	2.71504	-8.56
2.70893	2.70893	-8.81
2.7014	2.7014	-8.51
2.69557	2.69557	-7.24
2.69196	2.69196	-6.84
2.6898	2.6898	-5.97
2.68513	2.68513	-7.05
2.68004	2.68004	-7.77
2.67736	2.67736	-8.08
2.67297	2.67297	-9.02
2.66745	2.66745	-7.7
2.66459	2.66459	-8.39
2.66024	2.66024	-8.25
2.65564	2.65564	-6.06
2.65274	2.65274	-5.16
2.64971	2.64971	-5.42
2.64581	2.64581	-5.55
2.64155	2.64155	-6.59
2.63827	2.63827	-5.61
2.635	2.635	-5.96
2.63169	2.63169	-6.21
2.62709	2.62709	-5.16
2.62312	2.62312	-5.41
2.62059	2.62059	-4.68
2.61681	2.61681	-5.31
2.61362	2.61362	-3.77
2.61178	2.61178	-5.54
2.60817	2.60817	-5.18
2.6057	2.6057	-4.61
2.60318	2.60318	-5.09
2.60058	2.60058	-4.79
2.59788	2.59788	-5.18
2.59397	2.59397	-5.13
