2.94317	2.94317	2.25
2.94434	2.94434	2.39
2.94546	2.94546	2.31
2.94698	2.94698	1.9
2.94793	2.94793	1.72
2.94892	2.94892	1.42
2.94952	2.94952	1.33
2.95003	2.95003	0.78
2.9506	2.9506	1.01
2.95143	2.95143	1.38
2.95226	2.95226	1.72
2.95339	2.95339	1.61
2.95439	2.95439	1.56
2.95524	2.95524	1.34
2.95587	2.95587	2.01
2.957	2.957	1.55
2.95761	2.95761	2.06
2.95889	2.95889	2.66
2.96017	2.96017	1.5
2.96164	2.96164	3
2.96318	2.96318	1.45
2.96446	2.96446	2.58
2.96546	2.96546	1.62
2.96637	2.96637	1.48
2.96805	2.96805	2.39
2.96899	2.96899	1.97
2.9704	2.9704	2.72
2.97119	2.97119	1.29
2.97199	2.97199	1.57
2.97339	2.97339	1.99
2.97463	2.97463	2.18
2.97566	2.97566	1.5
2.9766	2.9766	0.91
2.97688	2.97688	0.54
2.97755	2.97755	1.65
2.97863	2.97863	1.92
2.97937	2.97937	2.24
2.98135	2.98135	3.17
2.98345	2.98345	2.87
2.98466	2.98466	0.7
2.98497	2.98497	0.85
2.98551	2.98551	1.13
2.98604	2.98604	1.37
2.98719	2.98719	2.9
2.98903	2.98903	2.69
2.98985	2.98985	2.91
2.99111	2.99111	2.5
2.99263	2.99263	1.85
2.99382	2.99382	2.39
2.99457	2.99457	2.21
2.99647	2.99647	3.09
2.99784	2.99784	4.28
3.00085	3.00085	4.01
3.00159	3.00159	1.49
3.00217	3.00217	1.26
3.00268	3.00268	0.49
3.00364	3.00364	2.66
3.00491	3.00491	1.9
3.00608	3.00608	2.03
3.00753	3.00753	2.04
3.00881	3.00881	3.1
3.01006	3.01006	2.26
3.01209	3.01209	3.07
3.01452	3.01452	3.83
3.01671	3.01671	4.14
3.0189	3.0189	4.01
3.02086	3.02086	3.53
3.02244	3.02244	2.9
3.02375	3.02375	2.03
3.02484	3.02484	1.62
3.02574	3.02574	1.79
3.02714	3.02714	2.79
3.02871	3.02871	3.16
3.03046	3.03046	3.38
3.03224	3.03224	3.55
3.03441	3.03441	2.51
3.03582	3.03582	2.9
3.03718	3.03718	2.37
3.03823	3.03823	2
3.03958	3.03958	2.75
3.04071	3.04071	2.11
3.04284	3.04284	3.29
3.04466	3.04466	3.54
3.04602	3.04602	2.07
3.0471	3.0471	1.96
3.048	3.048	1.52
3.04839	3.04839	0.52
3.04927	3.04927	2.22
3.05028	3.05028	2.08
3.05202	3.05202	2.83
3.05338	3.05338	2.59
3.05492	3.05492	2.86
3.05643	3.05643	3.13
3.0579	3.0579	2.62
3.0591	3.0591	2.6
3.0608	3.0608	3.22
3.06285	3.06285	4.48
3.06548	3.06548	3.37
3.06726	3.06726	3.31
3.06872	3.06872	2.91
3.06968	3.06968	1.87
3.07084	3.07084	2.26
3.07213	3.07213	2.72
3.07345	3.07345	2.43
3.07465	3.07465	2.42
3.07613	3.07613	1.79
3.07699	3.07699	1.89
3.07827	3.07827	2.63
3.07976	3.07976	2.99
3.08137	3.08137	3.06
3.08281	3.08281	2.9
3.08409	3.08409	2.29
3.08501	3.08501	2
3.08678	3.08678	3.27
3.08844	3.08844	3.38
3.09026	3.09026	3.4
3.09182	3.09182	2.38
3.09268	3.09268	1.68
3.09376	3.09376	2.28
3.0948	3.0948	2.03
3.09666	3.09666	4.35
3.09903	3.09903	2.74
3.10078	3.10078	3.57
3.10279	3.10279	3.46
3.10453	3.10453	3.48
3.10628	3.10628	3.87
3.1083	3.1083	3.55
3.11008	3.11008	3.25
3.11174	3.11174	2.97
3.11393	3.11393	2.93
3.11513	3.11513	2.23
3.11612	3.11612	1.77
3.11726	3.11726	2.78
3.1186	3.1186	2.23
3.12031	3.12031	3.65
3.12223	3.12223	3.45
3.12352	3.12352	2.03
3.12485	3.12485	1.78
3.12584	3.12584	1.69
3.12663	3.12663	1.6
3.12783	3.12783	2.28
3.12921	3.12921	2.87
3.13098	3.13098	3.89
3.13301	3.13301	4.06
3.13487	3.13487	3.44
3.13734	3.13734	3.16
3.13884	3.13884	2.86
3.14014	3.14014	2.22
3.14163	3.14163	2.88
3.14289	3.14289	2.39
3.14446	3.14446	3.38
3.14596	3.14596	2.36
3.14709	3.14709	2.19
3.14893	3.14893	2.9
3.15069	3.15069	3.1
3.15271	3.15271	4.24
3.15528	3.15528	4.71
3.1572	3.1572	3.15
3.15862	3.15862	2.64
3.16017	3.16017	3.16
3.1612	3.1612	1.89
3.16315	3.16315	3.62
3.16456	3.16456	2.11
3.16574	3.16574	2.29
3.16722	3.16722	2.96
3.16825	3.16825	1.55
3.16954	3.16954	3.2
3.17064	3.17064	2.16
3.1717	3.1717	2.3
3.17336	3.17336	2.49
3.175	3.175	3.4
3.17729	3.17729	5.04
3.17966	3.17966	4.52
3.18232	3.18232	5.53
3.18497	3.18497	5.01
3.18702	3.18702	3.24
3.18851	3.18851	2.6
3.1902	3.1902	1.85
3.19137	3.19137	2.53
3.19303	3.19303	3.85
3.19534	3.19534	4.58
3.19751	3.19751	4.32
3.19989	3.19989	4.45
3.20206	3.20206	4.09
3.20415	3.20415	3.51
3.20654	3.20654	2.72
3.20785	3.20785	2.48
3.20922	3.20922	2.71
3.21019	3.21019	1.7
3.21097	3.21097	1.92
3.2125	3.2125	3
3.21427	3.21427	3.43
3.2161	3.2161	3.43
3.21887	3.21887	3.66
3.22057	3.22057	3.64
3.22235	3.22235	3.26
3.22426	3.22426	3.37
3.22581	3.22581	3.04
3.22763	3.22763	3.5
3.22917	3.22917	2.65
3.23049	3.23049	3.04
3.23269	3.23269	3.01
3.23422	3.23422	2.62
