-0	-0	-0	-0
-0.0115941	0.501466	-0.0115941	0.501466
-0.0230974	1.00283	-0.0230974	1.00283
-0.0345566	1.5041	-0.0345566	1.5041
-0.0498667	2.17223	-0.0498667	2.17223
-0.0616409	2.67339	-0.0616409	2.67339
-0.073546	3.17435	-0.073546	3.17435
-0.0889909	3.84137	-0.0889909	3.84137
-0.10461	4.50829	-0.10461	4.50829
-0.11616	5.00825	-0.11616	5.00825
-0.127664	5.50812	-0.127664	5.50812
-0.139526	6.00798	-0.139526	6.00798
-0.151523	6.50754	-0.151523	6.50754
-0.16352	7.00689	-0.16352	7.00689
-0.175782	7.50604	-0.175782	7.50604
-0.187998	8.00479	-0.187998	8.00479
-0.20013	8.50305	-0.20013	8.50305
-0.216467	9.16684	-0.216467	9.16684
-0.228507	9.6643	-0.228507	9.6643
-0.24086	10.1615	-0.24086	10.1615
-0.253125	10.6586	-0.253125	10.6586
-0.265564	11.1553	-0.265564	11.1553
-0.282393	11.8174	-0.282393	11.8174
-0.295415	12.3141	-0.295415	12.3141
-0.308306	12.8107	-0.308306	12.8107
-0.321151	13.3074	-0.321151	13.3074
-0.334351	13.8043	-0.334351	13.8043
-0.352074	14.4669	-0.352074	14.4669
-0.360626	14.7979	-0.360626	14.7979
-0.383137	15.6266	-0.383137	15.6266
-0.396605	16.124	-0.396605	16.124
-0.410346	16.6216	-0.410346	16.6216
-0.42431	17.1194	-0.42431	17.1194
-0.443149	17.7834	-0.443149	17.7834
-0.457559	18.2819	-0.457559	18.2819
-0.47721	18.9474	-0.47721	18.9474
-0.491749	19.4467	-0.491749	19.4467
-0.506519	19.9461	-0.506519	19.9461
-0.52648	20.6123	-0.52648	20.6123
-0.541692	21.1123	-0.541692	21.1123
-0.557	21.6123	-0.557	21.6123
-0.572349	22.1128	-0.572349	22.1128
-0.587476	22.6132	-0.587476	22.6132
-0.607486	23.2805	-0.607486	23.2805
-0.617779	23.6146	-0.617779	23.6146
-0.637559	24.2831	-0.637559	24.2831
-0.647668	24.6182	-0.647668	24.6182
-0.667098	25.2868	-0.667098	25.2868
-0.681996	25.7885	-0.681996	25.7885
-0.702179	26.4581	-0.702179	26.4581
-0.727064	27.2927	-0.727064	27.2927
-0.737408	27.6274	-0.737408	27.6274
-0.752443	28.1283	-0.752443	28.1283
-0.768062	28.6292	-0.768062	28.6292
-0.788691	29.296	-0.788691	29.296
-0.799702	29.6299	-0.799702	29.6299
-0.815808	30.1297	-0.815808	30.1297
-0.838001	30.7956	-0.838001	30.7956
-0.855413	31.2948	-0.855413	31.2948
-0.867449	31.6278	-0.867449	31.6278
-0.891703	32.2928	-0.891703	32.2928
-0.904055	32.6252	-0.904055	32.6252
-0.929247	33.289	-0.929247	33.289
-0.94835	33.7866	-0.94835	33.7866
-0.974125	34.45	-0.974125	34.45
-0.987454	34.7808	-0.987454	34.7808
-1.01439	35.4433	-1.01439	35.4433
-1.02835	35.7738	-1.02835	35.7738
-1.064	36.6004	-1.064	36.6004
-1.08642	37.0962	-1.08642	37.0962
-1.12455	37.9223	-1.12455	37.9223
-1.14781	38.4174	-1.14781	38.4174
-1.18703	39.2409	-1.18703	39.2409
-1.2111	39.7351	-1.2111	39.7351
-1.23572	40.2295	-1.23572	40.2295
-1.26954	40.8892	-1.26954	40.8892
-1.30323	41.5472	-1.30323	41.5472
-1.34617	42.3704	-1.34617	42.3704
-1.37211	42.8639	-1.37211	42.8639
-1.39824	43.3574	-1.39824	43.3574
-1.42544	43.8506	-1.42544	43.8506
-1.45295	44.3437	-1.45295	44.3437
-1.48101	44.8367	-1.48101	44.8367
-1.50945	45.3297	-1.50945	45.3297
-1.54802	45.9868	-1.54802	45.9868
-1.57759	46.4797	-1.57759	46.4797
-1.60752	46.973	-1.60752	46.973
-1.63802	47.4658	-1.63802	47.4658
-1.66897	47.959	-1.66897	47.959
-1.70029	48.4524	-1.70029	48.4524
-1.73191	48.9459	-1.73191	48.9459
-1.76372	49.4396	-1.76372	49.4396
-1.80608	50.0979	-1.80608	50.0979
-1.83874	50.592	-1.83874	50.592
-1.87176	51.0864	-1.87176	51.0864
-1.90482	51.5809	-1.90482	51.5809
-1.93841	52.0757	-1.93841	52.0757
-1.97223	52.5707	-1.97223	52.5707
-2.00635	53.0662	-2.00635	53.0662
-2.04108	53.5619	-2.04108	53.5619
-2.08826	54.2239	-2.08826	54.2239
-2.12374	54.7203	-2.12374	54.7203
-2.15965	55.2169	-2.15965	55.2169
-2.19599	55.7138	-2.19599	55.7138
-2.23262	56.2111	-2.23262	56.2111
-2.26974	56.7086	-2.26974	56.7086
-2.30652	57.2064	-2.30652	57.2064
-2.34361	57.7045	-2.34361	57.7045
-2.3933	58.3691	-2.3933	58.3691
-2.43114	58.8679	-2.43114	58.8679
-2.46927	59.3671	-2.46927	59.3671
-2.508	59.8666	-2.508	59.8666
-2.54695	60.3663	-2.54695	60.3663
-2.5865	60.8664	-2.5865	60.8664
-2.62645	61.3666	-2.62645	61.3666
-2.66644	61.867	-2.66644	61.867
-2.72058	62.5347	-2.72058	62.5347
-2.76186	63.0362	-2.76186	63.0362
-2.80345	63.5379	-2.80345	63.5379
-2.8456	64.0399	-2.8456	64.0399
-2.88824	64.5421	-2.88824	64.5421
-2.93135	65.0445	-2.93135	65.0445
-2.97466	65.5473	-2.97466	65.5473
-3.01813	66.0505	-3.01813	66.0505
-3.07638	66.7224	-3.07638	66.7224
-3.11972	67.2261	-3.11972	67.2261
-3.16321	67.7297	-3.16321	67.7297
-3.20656	68.2332	-3.20656	68.2332
-3.25025	68.7366	-3.25025	68.7366
-3.29423	69.24	-3.29423	69.24
-3.33865	69.7432	-3.33865	69.7432
-3.3832	70.2461	-3.3832	70.2461
-3.44359	70.9163	-3.44359	70.9163
-3.48918	71.4189	-3.48918	71.4189
-3.53525	71.9214	-3.53525	71.9214
-3.58145	72.4236	-3.58145	72.4236
-3.62817	72.9257	-3.62817	72.9257
-3.67495	73.4278	-3.67495	73.4278
-3.72204	73.9298	-3.72204	73.9298
-3.76925	74.4317	-3.76925	74.4317
-3.83249	75.1005	-3.83249	75.1005
-3.8799	75.6018	-3.8799	75.6018
-3.92732	76.1029	-3.92732	76.1029
-3.97487	76.6035	-3.97487	76.6035
-4.02243	77.1039	-4.02243	77.1039
-4.07073	77.6042	-4.07073	77.6042
-4.11909	78.1043	-4.11909	78.1043
-4.16771	78.6038	-4.16771	78.6038
-4.23287	79.2698	-4.23287	79.2698
-4.28163	79.768	-4.28163	79.768
-4.33057	80.266	-4.33057	80.266
-4.37987	80.7639	-4.37987	80.7639
-4.42911	81.2616	-4.42911	81.2616
-4.47809	81.7588	-4.47809	81.7588
-4.52693	82.2557	-4.52693	82.2557
-4.57579	82.7524	-4.57579	82.7524
-4.64033	83.4141	-4.64033	83.4141
-4.68842	83.9099	-4.68842	83.9099
-4.73593	84.4054	-4.73593	84.4054
-4.78355	84.9009	-4.78355	84.9009
-4.83079	85.396	-4.83079	85.396
-4.87794	85.8908	-4.87794	85.8908
-4.925	86.3852	-4.925	86.3852
-4.97187	86.8792	-4.97187	86.8792
-5.0345	87.5375	-5.0345	87.5375
-5.08127	88.0309	-5.08127	88.0309
-5.12777	88.5238	-5.12777	88.5238
-5.17417	89.0165	-5.17417	89.0165
