5.81983	5.81983	0.11
5.81952	5.81952	0.06
5.81971	5.81971	0.45
5.81975	5.81975	0.18
5.81968	5.81968	-0.31
5.81952	5.81952	-0.7
5.81918	5.81918	-1.34
5.81877	5.81877	-0.58
5.81877	5.81877	0.08
5.81853	5.81853	-0.85
5.81874	5.81874	0.48
5.81859	5.81859	-0.07
5.81825	5.81825	-0.29
5.81778	5.81778	-1.54
5.81752	5.81752	-0.56
5.81702	5.81702	-0.32
5.81679	5.81679	-1.22
5.81623	5.81623	-0.72
5.81634	5.81634	0.44
5.81648	5.81648	0.16
5.8165	5.8165	0.02
5.81638	5.81638	0.82
5.81642	5.81642	0.04
5.816	5.816	-1.44
5.81573	5.81573	-0.21
5.81544	5.81544	-1.01
5.81501	5.81501	-0.63
5.815	5.815	-0.13
5.8152	5.8152	0.86
5.81541	5.81541	0.21
5.81538	5.81538	-0.08
5.81492	5.81492	-1.23
5.81456	5.81456	-1.05
5.81454	5.81454	0.42
5.81438	5.81438	-0
5.81436	5.81436	0.13
5.81437	5.81437	-0.19
5.81397	5.81397	-0.81
5.81386	5.81386	0.17
5.81363	5.81363	-1.22
5.81362	5.81362	0.27
5.81354	5.81354	-0
5.81346	5.81346	-0.44
5.81322	5.81322	0.09
5.81309	5.81309	-0.11
5.81265	5.81265	-1.1
5.81252	5.81252	-0.65
5.81207	5.81207	-0.64
5.81159	5.81159	-0.95
5.81105	5.81105	-0.39
5.80987	5.80987	-2.1
5.80915	5.80915	-1.69
5.80843	5.80843	-1.47
5.808	5.808	-0.8
5.80745	5.80745	-0.78
5.80714	5.80714	-0.94
5.8066	5.8066	-0.72
5.80546	5.80546	-2.32
5.80431	5.80431	-2.47
5.80363	5.80363	-2
5.80221	5.80221	-1.3
5.8018	5.8018	-1.21
5.80091	5.80091	-1.42
5.80019	5.80019	-1.06
5.79956	5.79956	-1.31
5.79914	5.79914	-1.34
5.79824	5.79824	-1.7
5.79753	5.79753	-1.82
5.7961	5.7961	-1.49
5.79532	5.79532	-1.23
5.79417	5.79417	-0.75
5.7937	5.7937	-1.43
5.79223	5.79223	-2.23
5.79149	5.79149	-1.15
5.7908	5.7908	-1.4
5.78999	5.78999	-1.63
5.78931	5.78931	-0.82
5.7881	5.7881	-1.99
5.78728	5.78728	-0.89
5.78634	5.78634	-1.95
5.78554	5.78554	-1.5
5.78493	5.78493	-1.05
5.78415	5.78415	-1.7
5.78348	5.78348	-1.34
5.78268	5.78268	-1.29
5.78182	5.78182	-0.85
5.78119	5.78119	-1.88
5.78058	5.78058	-1.06
5.77972	5.77972	-1.68
5.77925	5.77925	-1.46
5.77837	5.77837	-1.08
5.77772	5.77772	-1.51
5.77699	5.77699	-1.58
5.77637	5.77637	-1.1
5.77596	5.77596	-0.38
5.7754	5.7754	-1.54
5.77455	5.77455	-1.52
5.77392	5.77392	-1.38
5.77333	5.77333	-1.32
5.77242	5.77242	-1.37
5.77162	5.77162	-1.07
5.77107	5.77107	-0.75
5.77049	5.77049	-0.94
5.76983	5.76983	-1.47
5.76915	5.76915	-1.69
5.76839	5.76839	-1.69
5.76764	5.76764	-1.3
5.76689	5.76689	-1.88
5.76606	5.76606	-1.16
5.76544	5.76544	-0.84
5.76501	5.76501	-0.75
5.76422	5.76422	-1.29
5.7635	5.7635	-1.8
5.76309	5.76309	-1.22
5.76229	5.76229	-1.95
5.76141	5.76141	-1.34
5.76094	5.76094	-0.78
5.76025	5.76025	-1.04
5.75976	5.75976	-0.95
5.75922	5.75922	-1.15
5.75837	5.75837	-1.5
5.75771	5.75771	-1.29
5.75701	5.75701	-1.22
5.75641	5.75641	-0.96
5.75561	5.75561	-0.84
5.75508	5.75508	-1.07
5.75456	5.75456	-0.93
5.75411	5.75411	-1.05
5.75381	5.75381	-0.57
5.75312	5.75312	-1.09
5.75255	5.75255	-1.13
5.75204	5.75204	-1.15
5.75122	5.75122	-1.74
5.75086	5.75086	-0.64
5.75035	5.75035	-1.16
5.74998	5.74998	-0.36
5.74948	5.74948	-0.83
5.74904	5.74904	-1.33
5.74859	5.74859	0.03
5.74826	5.74826	-0.72
5.7478	5.7478	-0.43
5.74767	5.74767	-0.01
5.74732	5.74732	-0.39
5.74667	5.74667	-1.58
5.74628	5.74628	-1.09
5.74596	5.74596	-0.46
5.74569	5.74569	-0.37
5.74556	5.74556	-0.46
5.74549	5.74549	0.98
5.7454	5.7454	-0.03
5.74566	5.74566	-0.37
5.74531	5.74531	0.31
5.74508	5.74508	-0.26
5.74505	5.74505	-0.76
5.74499	5.74499	-0.01
5.74491	5.74491	0.52
5.74549	5.74549	0.07
5.74582	5.74582	0.28
5.74591	5.74591	0.63
5.74617	5.74617	0.24
5.74627	5.74627	0.68
5.74662	5.74662	0.3
5.74676	5.74676	0.31
5.74724	5.74724	0.76
5.74769	5.74769	0.49
5.74805	5.74805	0.33
5.74848	5.74848	1.22
5.74898	5.74898	1.31
5.74951	5.74951	1.03
5.75011	5.75011	1.34
5.75068	5.75068	0.66
5.75119	5.75119	1.02
5.7518	5.7518	0.61
5.7523	5.7523	0.95
5.75307	5.75307	1.42
5.75361	5.75361	1.58
5.75425	5.75425	0.88
5.75506	5.75506	1.55
5.75572	5.75572	1.29
5.75629	5.75629	1.36
5.75701	5.75701	1.05
5.75769	5.75769	1.51
5.75823	5.75823	0.96
5.75901	5.75901	1.33
5.75972	5.75972	1.5
5.76047	5.76047	1.26
5.76123	5.76123	1.69
5.76184	5.76184	1.05
5.7629	5.7629	1.62
5.76373	5.76373	1.68
5.7646	5.7646	1.83
5.76563	5.76563	2.31
5.7666	5.7666	1.8
5.76746	5.76746	1.27
5.76859	5.76859	2.55
5.7694	5.7694	1.16
5.77085	5.77085	2.02
5.77193	5.77193	1.84
5.77309	5.77309	2.06
5.77413	5.77413	1.73
5.77546	5.77546	2.75
5.77659	5.77659	2.22
5.77753	5.77753	1.37
5.77874	5.77874	2.45
5.78038	5.78038	2.25
5.7814	5.7814	2.02
5.78258	5.78258	2.3
5.78374	5.78374	2.51
5.78503	5.78503	2.16
5.78602	5.78602	1.53
5.78676	5.78676	1.64
5.78776	5.78776	1.99
5.78879	5.78879	1.72
5.7895	5.7895	1.9
5.78989	5.78989	0.49
5.79038	5.79038	1.05
5.79075	5.79075	0.83
5.79071	5.79071	-0.54
5.79091	5.79091	0.4
5.7907	5.7907	-0.3
5.79083	5.79083	0.27
5.79075	5.79075	-0.27
5.79058	5.79058	-0.08
5.79009	5.79009	-1.5
5.78999	5.78999	-0.54
5.78956	5.78956	-0.41
5.78907	5.78907	-1.19
5.78888	5.78888	-0.66
5.78857	5.78857	-0.27
5.78818	5.78818	-0.77
5.78774	5.78774	-1.46
5.78723	5.78723	-0.48
5.78647	5.78647	-1.71
5.78605	5.78605	-1.13
5.78559	5.78559	-1
5.78526	5.78526	-0.86
5.7847	5.7847	-1.33
5.78442	5.78442	-0.6
5.78393	5.78393	-1.18
5.78327	5.78327	-1.84
5.78263	5.78263	-0.89
5.78208	5.78208	-1.26
5.78153	5.78153	-0.81
5.78098	5.78098	-1.12
5.78037	5.78037	-0.69
5.77985	5.77985	-1.37
5.77922	5.77922	-1.42
5.77855	5.77855	-1.33
5.77799	5.77799	-0.96
5.7772	5.7772	-1.84
5.77663	5.77663	-1.16
5.77601	5.77601	-0.98
5.77506	5.77506	-1.24
5.7743	5.7743	-1.67
5.77359	5.77359	-1.38
5.77263	5.77263	-1.68
5.77199	5.77199	-1.29
